"ACCOUNTID","BE_ASOF","ASSETCLASSLEVEL1","DAY_BOOK_MARKET_VALUE","AVG_BOOK_UNIT_COST","TOTAL_DAILY_QUANTITY","DAILY_BOOKUGL","AVG_BOOK_PRICE_PERIODEND","DAILY_ORIGINAL_COST_SUM"
174349,2025-05-23 00:00:00.000,Fixed Income,146.82,1,146.82,0,1,146.82
174349,2025-05-27 00:00:00.000,Equity,329243.82,29.5675,11037.339,28748.82,29.83,300495
174349,2025-05-27 00:00:00.000,Fixed Income,146.82,1,146.82,0,1,146.82
174349,2025-05-28 00:00:00.000,Equity,327477.84,29.5675,11037.339,26982.84,29.67,300495
174349,2025-05-28 00:00:00.000,Fixed Income,146.82,1,146.82,0,1,146.82
174349,2025-05-29 00:00:00.000,Equity,327808.97,29.5675,11037.339,27313.97,29.7,300495
174349,2025-05-29 00:00:00.000,Fixed Income,146.82,1,146.82,0,1,146.82
174349,2025-05-30 00:00:00.000,Equity,328691.96,29.5675,11037.339,28196.96,29.78,300495
174349,2025-05-30 00:00:00.000,Fixed Income,146.82,1,146.82,0,1,146.82
174349,2025-05-31 00:00:00.000,Equity,328691.96,29.5675,11037.339,28196.96,29.78,300495
174349,2025-05-31 00:00:00.000,Fixed Income,146.82,1,146.82,0,1,146.82
174349,2025-05-31 00:00:00.000,Other,0.51,1,0.51,0,1,0
174349,2025-06-02 00:00:00.000,Equity,330789.06,29.5675,11037.339,30294.06,29.97,300495
174349,2025-06-02 00:00:00.000,Fixed Income,146.82,1,146.82,0,1,146.82
174349,2025-06-04 00:00:00.000,Equity,333989.89,29.5675,11037.339,33494.89,30.26,300495
174349,2025-06-04 00:00:00.000,Fixed Income,147.33,1,147.33,0,1,147.33
174349,2025-06-05 00:00:00.000,Equity,332886.15,29.5675,11037.339,32391.15,30.16,300495
174349,2025-06-05 00:00:00.000,Fixed Income,147.33,1,147.33,0,1,147.33
174349,2025-06-06 00:00:00.000,Equity,335645.48,29.5675,11037.339,35150.48,30.41,300495
174349,2025-06-06 00:00:00.000,Fixed Income,147.33,1,147.33,0,1,147.33
174349,2025-06-09 00:00:00.000,Equity,335314.37,29.5675,11037.339,34819.37,30.38,300495
174349,2025-06-09 00:00:00.000,Fixed Income,147.33,1,147.33,0,1,147.33
174349,2025-06-10 00:00:00.000,Equity,335976.6,29.5675,11037.339,35481.6,30.44,300495
174349,2025-06-10 00:00:00.000,Fixed Income,147.33,1,147.33,0,1,147.33
174349,2025-06-11 00:00:00.000,Equity,335093.62,29.5675,11037.339,34598.62,30.36,300495
174349,2025-06-11 00:00:00.000,Fixed Income,147.33,1,147.33,0,1,147.33
174349,2025-06-12 00:00:00.000,Equity,335645.48,29.5675,11037.339,35150.48,30.41,300495
174349,2025-06-12 00:00:00.000,Fixed Income,147.33,1,147.33,0,1,147.33
174349,2025-06-13 00:00:00.000,Equity,330789.06,29.5675,11037.339,30294.06,29.97,300495
174349,2025-06-13 00:00:00.000,Fixed Income,147.33,1,147.33,0,1,147.33
174349,2025-06-16 00:00:00.000,Equity,334321,29.5675,11037.339,33826,30.29,300495
174349,2025-06-16 00:00:00.000,Fixed Income,147.33,1,147.33,0,1,147.33
174349,2025-06-17 00:00:00.000,Equity,332223.9,29.5675,11037.339,31728.9,30.1,300495
174349,2025-06-17 00:00:00.000,Fixed Income,147.33,1,147.33,0,1,147.33
174349,2025-06-18 00:00:00.000,Equity,330899.42,29.5675,11037.339,30404.42,29.98,300495
174349,2025-06-18 00:00:00.000,Fixed Income,147.33,1,147.33,0,1,147.33
174349,2025-06-20 00:00:00.000,Equity,329243.82,29.5675,11037.339,28748.82,29.83,300495
174349,2025-06-20 00:00:00.000,Fixed Income,147.33,1,147.33,0,1,147.33
174349,2025-06-23 00:00:00.000,Equity,332444.65,29.5675,11037.339,31949.65,30.12,300495
174349,2025-06-23 00:00:00.000,Fixed Income,147.33,1,147.33,0,1,147.33
174349,2025-06-24 00:00:00.000,Equity,337632.19,29.5675,11037.339,37137.19,30.59,300495
174349,2025-06-24 00:00:00.000,Fixed Income,147.33,1,147.33,0,1,147.33
174349,2025-06-25 00:00:00.000,Equity,338294.44,29.5675,11037.339,37799.44,30.65,300495
174349,2025-06-25 00:00:00.000,Fixed Income,147.33,1,147.33,0,1,147.33
174349,2025-06-26 00:00:00.000,Equity,341716.02,29.5675,11037.339,41221.02,30.96,300495
174349,2025-06-26 00:00:00.000,Fixed Income,147.33,1,147.33,0,1,147.33
174349,2025-06-27 00:00:00.000,Equity,344364.99,29.5675,11037.339,43869.99,31.2,300495
174349,2025-06-27 00:00:00.000,Fixed Income,147.33,1,147.33,0,1,147.33
174349,2025-06-30 00:00:00.000,Equity,346020.59,29.5675,11037.339,45525.59,31.35,300495
174349,2025-06-30 00:00:00.000,Fixed Income,147.33,1,147.33,0,1,147.33
174349,2025-06-30 00:00:00.000,Other,0.49,1,0.49,0,1,0
174349,2025-07-01 00:00:00.000,Equity,342930.12,29.5675,11037.339,42435.12,31.07,300495
174349,2025-07-01 00:00:00.000,Fixed Income,147.33,1,147.33,0,1,147.33
174349,2025-07-02 00:00:00.000,Equity,343702.74,29.5675,11037.339,43207.74,31.14,300495
174349,2025-07-02 00:00:00.000,Fixed Income,147.82,1,147.82,0,1,147.82
174349,2025-07-03 00:00:00.000,Equity,347786.55,29.5675,11037.339,47291.55,31.51,300495
174349,2025-07-03 00:00:00.000,Fixed Income,147.82,1,147.82,0,1,147.82
174349,2025-07-07 00:00:00.000,Equity,346020.59,29.5675,11037.339,45525.59,31.35,300495
174349,2025-07-07 00:00:00.000,Fixed Income,147.82,1,147.82,0,1,147.82
174349,2025-07-08 00:00:00.000,Equity,345027.22,29.5675,11037.339,44532.22,31.26,300495
174349,2025-07-08 00:00:00.000,Fixed Income,147.82,1,147.82,0,1,147.82
174349,2025-07-09 00:00:00.000,Equity,348228.05,29.5675,11037.339,47733.05,31.55,300495
174349,2025-07-09 00:00:00.000,Fixed Income,147.82,1,147.82,0,1,147.82
178417,2024-07-10 00:00:00.000,Multi-Asset,7430395.38,60.83158793650793650793650793650793650794,2091339.95,4212530.26,188.306325396825396825396825396825396825,3245889.97
178417,2024-07-11 00:00:00.000,Multi-Asset,7434050.79,60.83114484126984126984126984126984126984,2091339.95,4216224.21,189.093865079365079365079365079365079365,3245889.97
178417,2024-07-12 00:00:00.000,Multi-Asset,7482497.24,60.83070150793650793650793650793650793651,2093531.08,4262518.08,190.552380952380952380952380952380952381,3245889.97
178417,2024-07-15 00:00:00.000,Multi-Asset,7516576.96,60.82937182539682539682539682539682539683,2097077.8,4293166.74,191.443547619047619047619047619047619048,3248081.1
178417,2024-07-16 00:00:00.000,Multi-Asset,7571517.75,60.82892563492063492063492063492063492063,2097077.8,4348146.24,193.684277777777777777777777777777777778,3251627.82
178417,2024-07-17 00:00:00.000,Multi-Asset,7546426.68,61.13783850393700787401574803149606299213,2097013.45,4323093.85,192.554653543307086614173228346456692913,3306692.17
178417,2024-07-18 00:00:00.000,Multi-Asset,7483440.54,61.13739566929133858267716535433070866142,2097283.45,4259876.45,190.968842519685039370078740157480314961,3306692.17
178417,2024-07-19 00:00:00.000,Multi-Asset,7435571.51,61.13695283464566929133858267716535433071,2097493.45,4211836.13,189.543236220472440944881889763779527559,3306962.17
178417,2024-07-22 00:00:00.000,Multi-Asset,7477166.09,61.13562566929133858267716535433070866142,2098897.45,4252142.81,191.011291338582677165354330708661417323,3307172.17
178417,2024-07-23 00:00:00.000,Multi-Asset,7459694.18,61.13518307086614173228346456692913385827,2098897.45,4234709.62,190.53159842519685039370078740157480315,3308576.17
178417,2024-07-24 00:00:00.000,Multi-Asset,7387102.14,61.13474031496062992125984251968503937008,2101082.88,4159970.88,187.526062992125984251968503937007874016,3308576.17
178417,2024-07-25 00:00:00.000,Multi-Asset,7383254.4,61.13429842519685039370078740157480314961,2101741.23,4155503.47,188.073015748031496062992125984251968504,3310761.6
178417,2024-07-26 00:00:00.000,Multi-Asset,7461985.98,61.13385472440944881889763779527559055118,2104039.61,4231975.44,190.824748031496062992125984251968503937,3311419.95
178417,2024-07-29 00:00:00.000,Multi-Asset,7455359.08,61.13252543307086614173228346456692913386,2093266.01,4236238.4,190.818212598425196850393700787401574803,3258653.98
178417,2024-07-30 00:00:00.000,Multi-Asset,7474812.73,61.13208173228346456692913385826771653543,2093266.01,4255730.85,191.403251968503937007874015748031496063,3247880.38
178417,2024-07-31 00:00:00.000,Multi-Asset,7496366.66,60.01190596774193548387096774193548387097,2177506.21,4254424.81,191.686314516129032258064516129032258065,3188206.42
178417,2024-08-01 00:00:00.000,Multi-Asset,7457835.75,60.01145387096774193548387096774193548387,2180428.14,4213010.63,190.500580645161290322580645161290322581,3188206.42
178417,2024-08-02 00:00:00.000,Multi-Asset,7391502.21,60.4089864,2063511.78,4146715.92,188.004112,3391653.75
178417,2024-08-05 00:00:00.000,Multi-Asset,7248298.49,60.40763416,2063511.78,4003628.61,183.801352,3391653.75
178417,2024-08-06 00:00:00.000,Multi-Asset,7280126.97,60.4071836,2063511.78,4035495.89,184.938808,3273662.39
178417,2024-08-07 00:00:00.000,Multi-Asset,7270915.34,60.40673288,2063895.91,4025938.92,184.49664,3273662.39
178417,2024-08-08 00:00:00.000,Multi-Asset,7356329.44,60.40628184,2063895.91,4111391.85,187.072792,3274046.52
178417,2024-08-09 00:00:00.000,Multi-Asset,7366691.17,60.40583128,2063895.91,4121792.37,187.348832,3274046.52
178417,2024-08-12 00:00:00.000,Multi-Asset,7352736.59,60.40447944,2064992.79,4106857.31,186.664808,3274046.52
178417,2024-08-13 00:00:00.000,Multi-Asset,7402399.99,60.40402888,2064992.79,4156559.51,188.21284,3275143.4
178417,2024-08-14 00:00:00.000,Multi-Asset,7432017.22,60.40357784,2064992.79,4186215.56,189.330688,3275143.4
178417,2024-08-15 00:00:00.000,Multi-Asset,7501044.67,60.08385774193548387096774193548387096774,2070030.05,4250238.95,192.283620967741935483870967741935483871,3195750.65
178417,2024-08-16 00:00:00.000,Multi-Asset,7520693.48,60.08346354838709677419354838709677419355,2070030.05,4269920.98,192.794120967741935483870967741935483871,3275787.91
178417,2024-08-19 00:00:00.000,Multi-Asset,7558048.56,60.08228096774193548387096774193548387097,2070030.05,4307375.69,193.766008064516129032258064516129032258,3275787.91
178417,2024-08-20 00:00:00.000,Multi-Asset,7566948.16,60.08188677419354838709677419354838709677,2070030.05,4316308.51,194.018927419354838709677419354838709677,3275787.91
178417,2024-09-16 00:00:00.000,Multi-Asset,7630150.35,61.19886097560975609756097560975609756098,2105592.58,4346548.62,196.694666666666666666666666666666666667,3362322.81
178417,2024-09-17 00:00:00.000,Multi-Asset,7638731.7,61.19846439024390243902439024390243902439,2105592.58,4355163.13,196.593902439024390243902439024390243902,3364479.61
178417,2024-09-18 00:00:00.000,Multi-Asset,7627048.61,61.19806707317073170731707317073170731707,2105592.58,4343513.25,196.241186991869918699186991869918699187,3364479.61
178417,2024-09-19 00:00:00.000,Multi-Asset,7694294.55,61.19767008130081300813008130081300813008,2105592.58,4410792.39,198.534967479674796747967479674796747967,3309613.26
178417,2024-09-20 00:00:00.000,Multi-Asset,7675436.87,61.19727292682926829268292682926829268293,2105592.58,4391967.9,197.601943089430894308943089430894308943,3309613.26
178417,2024-09-23 00:00:00.000,Multi-Asset,7673564.96,61.19608211382113821138211382113821138211,2105592.58,4390195.55,197.487674796747967479674796747967479675,3309613.26
178417,2024-09-30 00:00:00.000,Multi-Asset,7707849.3,61.19330284552845528455284552845528455285,2109236.15,4421068.67,198.376910569105691056910569105691056911,3313256.83
178417,2024-10-01 00:00:00.000,Multi-Asset,7672041.59,61.19290601626016260162601626016260162602,2109236.15,4385294.14,197.090886178861788617886178861788617886,3313256.83
178417,2024-10-02 00:00:00.000,Multi-Asset,7675331.72,61.19250910569105691056910569105691056911,2109236.15,4388617.45,197.364747967479674796747967479674796748,3313256.83
178417,2024-10-04 00:00:00.000,Multi-Asset,7664036.31,61.19171536585365853658536585365853658537,2109236.15,4377388.4,196.674048780487804878048780487804878049,3313256.83
178417,2024-10-08 00:00:00.000,Multi-Asset,7635713.18,61.19012813008130081300813008130081300813,2109621.15,4348812.99,196.234577235772357723577235772357723577,3313641.83
178417,2024-10-09 00:00:00.000,Multi-Asset,7673719.26,61.18973162601626016260162601626016260163,2109621.15,4386852.23,197.436121951219512195121951219512195122,3313641.83
178417,2024-10-10 00:00:00.000,Multi-Asset,7654454.85,61.18933463414634146341463414634146341463,2111383.28,4365858.88,196.507764227642276422764227642276422764,3313641.83
178417,2024-10-11 00:00:00.000,Multi-Asset,7702717.22,61.18893764227642276422764227642276422764,2111431.28,4414106.44,198.181878048780487804878048780487804878,3315403.96
178417,2024-10-14 00:00:00.000,Multi-Asset,7743432.37,61.18893764227642276422764227642276422764,2111431.28,4454821.59,199.508983739837398373983739837398373984,3315451.96
178417,2024-10-15 00:00:00.000,Multi-Asset,7713173.22,61.18893764227642276422764227642276422764,2111844.87,4424148.85,198.683138211382113821138211382113821138,3315451.96
178417,2024-10-16 00:00:00.000,Multi-Asset,7716969.73,61.18695398373983739837398373983739837398,2111844.87,4428111.23,198.925382113821138211382113821138211382,3315865.55
178417,2024-10-17 00:00:00.000,Multi-Asset,7710464.13,61.18655731707317073170731707317073170732,2111844.87,4421638.8,198.909642276422764227642276422764227642,3315865.55
178417,2024-10-18 00:00:00.000,Multi-Asset,7735209.9,61.18616113821138211382113821138211382114,2113563.01,4444699.57,199.323747967479674796747967479674796748,3315865.55
178417,2024-10-21 00:00:00.000,Multi-Asset,7705666.28,61.18497138211382113821138211382113821138,2113824.01,4414994.46,198.418512195121951219512195121951219512,3317583.69
178417,2024-10-24 00:00:00.000,Multi-Asset,7624014.71,61.18378121951219512195121951219512195122,2114034.01,4333232.4,195.544772357723577235772357723577235772,3318054.69
178417,2024-10-28 00:00:00.000,Multi-Asset,7628117.91,61.18219504065040650406504065040650406504,2114034.01,4337468.26,195.549747967479674796747967479674796748,3318054.69
178417,2024-10-31 00:00:00.000,Multi-Asset,7524442.92,61.18140203252032520325203252032520325203,2116033.51,4231860.09,192.406422764227642276422764227642276423,3318054.69
178417,2024-11-01 00:00:00.000,Multi-Asset,7555514.22,61.18140203252032520325203252032520325203,2118033.51,4260931.39,193.243235772357723577235772357723577236,3318054.69
178417,2024-11-04 00:00:00.000,Multi-Asset,7526097.12,61.18140203252032520325203252032520325203,2118033.51,4231514.29,192.502333333333333333333333333333333333,3318054.69
178417,2024-11-05 00:00:00.000,Multi-Asset,7570007.8,61.18140203252032520325203252032520325203,2118033.51,4275424.97,193.824195121951219512195121951219512195,3318054.69
178417,2024-11-06 00:00:00.000,Multi-Asset,7690916.88,61.18140203252032520325203252032520325203,2118033.51,4396334.05,197.576747967479674796747967479674796748,3318054.69
178417,2024-11-07 00:00:00.000,Multi-Asset,7713280.61,61.18140203252032520325203252032520325203,2118868.55,4417862.74,198.235593495934959349593495934959349593,3318054.69
178417,2024-11-08 00:00:00.000,Multi-Asset,7752249.36,61.18140203252032520325203252032520325203,2118868.55,4456831.49,199.247910569105691056910569105691056911,3318054.69
178417,2024-11-11 00:00:00.000,Multi-Asset,7757292,61.18140203252032520325203252032520325203,2118868.55,4461874.13,199.452544715447154471544715447154471545,3318054.69
178417,2024-11-12 00:00:00.000,Multi-Asset,7725246.55,61.18140203252032520325203252032520325203,2118868.55,4429828.68,198.386528455284552845528455284552845528,3318054.69
178417,2024-11-13 00:00:00.000,Multi-Asset,7741978.61,61.18140203252032520325203252032520325203,2118868.55,4446560.74,199.157081300813008130081300813008130081,3318054.69
178417,2024-11-14 00:00:00.000,Multi-Asset,7724480.44,61.18140203252032520325203252032520325203,2119399.05,4428532.07,198.380804878048780487804878048780487805,3318054.69
178417,2024-11-15 00:00:00.000,Multi-Asset,7689290.8,61.18140203252032520325203252032520325203,2122064.98,4390676.5,196.812447154471544715447154471544715447,3318054.69
178417,2024-11-18 00:00:00.000,Multi-Asset,7713026.2,61.18140203252032520325203252032520325203,2122064.98,4414411.9,197.277048780487804878048780487804878049,3318054.69
178417,2024-11-19 00:00:00.000,Multi-Asset,7680205.01,61.17386048780487804878048780487804878049,2110532.04,4393754.71,196.558016260162601626016260162601626016,3314552.72
178417,2024-11-20 00:00:00.000,Multi-Asset,7689881.29,61.17346373983739837398373983739837398374,2110532.04,4403464.19,197.087040650406504065040650406504065041,3314552.72
178417,2024-11-21 00:00:00.000,Multi-Asset,7719868.65,61.17306666666666666666666666666666666667,2110532.04,4433484.77,198.506813008130081300813008130081300813,3314552.72
178417,2024-11-22 00:00:00.000,Multi-Asset,7736543.46,61.17267016260162601626016260162601626016,2110532.04,4450192.77,199.455902439024390243902439024390243902,3314552.72
178417,2024-11-25 00:00:00.000,Multi-Asset,7784392.1,61.17148,2110532.04,4498141.01,200.872227642276422764227642276422764228,3314552.72
178417,2024-11-26 00:00:00.000,Multi-Asset,7792476.15,61.17108341463414634146341463414634146341,2110532.04,4506258.26,201.090967479674796747967479674796747967,3314552.72
178417,2024-12-02 00:00:00.000,Multi-Asset,7816626.46,60.85058057377049180327868852459016393443,2112953.62,4528170.95,202.51822950819672131147540983606557377,3232513.07
178417,2024-12-03 00:00:00.000,Multi-Asset,7794368.71,60.8502640983606557377049180327868852459,2112953.62,4505938.77,201.744139344262295081967213114754098361,3309715.8
178417,2024-12-04 00:00:00.000,Multi-Asset,7798978.37,60.84994754098360655737704918032786885246,2112953.62,4510574.01,201.977024590163934426229508196721311475,3309715.8
178417,2024-12-05 00:00:00.000,Multi-Asset,7750864.36,60.84963114754098360655737704918032786885,2112953.62,4462485.57,199.774983606557377049180327868852459016,3309715.8
178417,2024-12-06 00:00:00.000,Multi-Asset,7752485.77,60.84931442622950819672131147540983606557,2112953.62,4464132.56,199.525696721311475409836065573770491803,3309715.8
178417,2024-12-09 00:00:00.000,Multi-Asset,7727009.83,60.84836475409836065573770491803278688525,2113092.22,4438594.75,198.624172131147540983606557377049180328,3309715.8
178417,2024-12-10 00:00:00.000,Multi-Asset,7733792.37,60.84804827868852459016393442622950819672,2117083.21,4441411.87,198.262368852459016393442622950819672131,3310545.87
178417,2024-12-11 00:00:00.000,Multi-Asset,7750997.83,60.8477318032786885245901639344262295082,2117083.21,4458642.91,198.351008196721311475409836065573770492,3313845.39
178417,2024-12-12 00:00:00.000,Multi-Asset,7723679.26,60.84741516393442622950819672131147540984,2118165.96,4430267.17,197.542721311475409836065573770491803279,3313845.39
178417,2024-12-13 00:00:00.000,Multi-Asset,7708406.43,60.8470990983606557377049180327868852459,2118429.46,4414756.39,197.066221311475409836065573770491803279,3314928.14
178417,2024-12-16 00:00:00.000,Multi-Asset,7715867.43,60.84614950819672131147540983606557377049,2120879.59,4419843.99,196.80281967213114754098360655737704918,3315191.64
178417,2024-12-17 00:00:00.000,Multi-Asset,7710949.97,60.84583303278688524590163934426229508197,2121335.29,4414496.4,196.399385245901639344262295081967213115,3317641.77
178417,2024-12-18 00:00:00.000,Multi-Asset,7577444.32,60.84551713114754098360655737704918032787,2121335.29,4281016.29,192.718131147540983606557377049180327869,3318097.47
178417,2024-12-19 00:00:00.000,Multi-Asset,7561883.21,60.84520049180327868852459016393442622951,2121335.29,4265480.76,192.020491803278688524590163934426229508,3318097.47
178417,2024-12-20 00:00:00.000,Multi-Asset,7624518.83,60.84488385245901639344262295081967213115,2121335.29,4328141.96,193.707540983606557377049180327868852459,3318097.47
178417,2024-12-23 00:00:00.000,Multi-Asset,7644409.63,60.84393549180327868852459016393442622951,2121335.29,4348109.42,194.130024590163934426229508196721311475,3318097.47
178417,2024-12-24 00:00:00.000,Multi-Asset,7693373.27,60.8436190983606557377049180327868852459,2121335.29,4397098.63,195.536614754098360655737704918032786885,3318097.47
178417,2024-12-26 00:00:00.000,Multi-Asset,7695240.92,60.84298672131147540983606557377049180328,2121335.29,4399017.39,195.637188524590163934426229508196721311,3318097.47
178417,2024-12-27 00:00:00.000,Multi-Asset,7651064.45,60.84267,2121335.29,4354866.51,194.440926229508196721311475409836065574,3318097.47
178417,2024-12-30 00:00:00.000,Multi-Asset,7598271.91,60.84172188524590163934426229508196721311,2121991.89,4301494.02,192.847081967213114754098360655737704918,3318097.47
178417,2024-12-31 00:00:00.000,Multi-Asset,7595465.39,60.84172237704918032786885245901639344262,2122500.24,4298179.13,192.822868852459016393442622950819672131,3319262.42
178417,2025-01-02 00:00:00.000,Multi-Asset,7575042.9,60.51814024793388429752066115702479338843,2127771.07,4272485.81,192.61483471074380165289256198347107438,3259974.92
178417,2025-01-03 00:00:00.000,Multi-Asset,7617851.73,60.5174316528925619834710743801652892562,2127771.07,4315356.43,193.790214876033057851239669421487603306,3315245.75
178417,2025-01-06 00:00:00.000,Multi-Asset,7623779.23,60.5167233057851239669421487603305785124,2128851.07,4320265.71,193.352363636363636363636363636363636364,3315245.75
178417,2025-01-07 00:00:00.000,Multi-Asset,7609421.8,60.51648702479338842975206611570247933884,2128851.07,4305928.88,192.879785123966942148760330578512396694,3316325.75
178417,2025-01-08 00:00:00.000,Multi-Asset,7610485.43,60.51625123966942148760330578512396694215,2129256.07,4306608.09,193.257123966942148760330578512396694215,3316325.75
178417,2025-01-09 00:00:00.000,Multi-Asset,7611137.53,60.51601545454545454545454545454545454545,2129256.07,4307280.76,193.268198347107438016528925619834710744,3316730.75
178417,2025-01-10 00:00:00.000,Multi-Asset,7523924.42,59.46271818181818181818181818181818181818,2242368.37,4167657.73,188.566636363636363636363636363636363636,3255568.96
178417,2025-01-13 00:00:00.000,Multi-Asset,7545294.7,59.46201041322314049586776859504132231405,2244511.5,4186946.64,189.466801652892561983471074380165289256,3255568.96
178417,2025-01-14 00:00:00.000,Multi-Asset,7584643.16,59.46177421487603305785123966942148760331,2244511.5,4226315.69,190.927479338842975206611570247933884298,3371304.39
178417,2025-01-15 00:00:00.000,Multi-Asset,7654361.91,60.20596024390243902439024390243902439024,2239472.73,4291655.51,191.316300813008130081300813008130081301,3560742.69
178417,2025-01-16 00:00:00.000,Multi-Asset,7666439.75,60.69921483606557377049180327868852459016,2242412.23,4300814.59,193.427330737704918032786885245901639344,3565142.22
178417,2025-01-17 00:00:00.000,Multi-Asset,7695533.37,60.69897803278688524590163934426229508197,2243011.33,4329329.85,194.150516393442622950819672131147540984,3568081.72
178417,2025-01-21 00:00:00.000,Multi-Asset,7729150.92,60.69803016393442622950819672131147540984,2244154.33,4361887.38,195.227573770491803278688524590163934426,3568680.82
178417,2025-01-22 00:00:00.000,Multi-Asset,7718975.21,60.69779336065573770491803278688524590164,2244154.33,4351732.41,195.067696721311475409836065573770491803,3569823.82
178417,2025-01-23 00:00:00.000,Multi-Asset,7732656.4,60.69755639344262295081967213114754098361,2244154.33,4365434.34,195.208868852459016393442622950819672131,3569823.82
178417,2025-01-24 00:00:00.000,Multi-Asset,7744200.81,60.69731934426229508196721311475409836066,2246339.76,4374814.08,195.285811475409836065573770491803278689,3569823.82
178417,2025-01-27 00:00:00.000,Multi-Asset,7817229.24,60.37178743801652892561983471074380165289,2248675.31,4445569.18,198.856157024793388429752066115702479339,3527009.25
178417,2025-01-28 00:00:00.000,Multi-Asset,7805357.09,60.69762606557377049180327868852459016393,2249679.4,4432624.94,197.725336065573770491803278688524590164,3633526.37
178417,2025-01-29 00:00:00.000,Multi-Asset,7776973.99,60.69738942622950819672131147540983606557,2238490.46,4415451.5,196.75,3622337.43
178417,2025-01-30 00:00:00.000,Multi-Asset,7846327.89,57.07935628099173553719008264462809917355,2348204.91,4465150.25,196.282520661157024793388429752066115702,3532117.89
178417,2025-01-31 00:00:00.000,Multi-Asset,7831264.79,57.07923008264462809917355371900826446281,2351248.91,4447056.78,195.78958677685950413223140495867768595,3586968.6
178417,2025-02-03 00:00:00.000,Multi-Asset,7796111.23,57.07863842975206611570247933884297520661,2354170.84,4409030.02,194.817363636363636363636363636363636364,3586968.6
178417,2025-02-04 00:00:00.000,Multi-Asset,7825219.07,58.34967540983606557377049180327868852459,2282369.95,4438163.15,195.46672950819672131147540983606557377,3662031.42
178417,2025-02-05 00:00:00.000,Multi-Asset,7837786.87,58.34939713114754098360655737704918032787,2282369.95,4450756.24,196.863204918032786885245901639344262295,3569991.12
178417,2025-02-06 00:00:00.000,Multi-Asset,7837851.8,58.34911860655737704918032786885245901639,2282369.95,4450846.47,197.087098360655737704918032786885245902,3497850.23
178417,2025-02-07 00:00:00.000,Multi-Asset,7762761.27,56.96219328,2282579.95,4375781.22,190.567976,3497850.23
178417,2025-02-10 00:00:00.000,Multi-Asset,7784960.75,57.96355,2283676.83,4394637.11,193.955691056910569105691056910569105691,3500172.83
178417,2025-02-11 00:00:00.000,Multi-Asset,7813674.2,58.09075373983739837398373983739837398374,2283676.83,4420083.05,194.973512195121951219512195121951219512,3504562.51
178417,2025-02-12 00:00:00.000,Multi-Asset,7785043.31,58.09044333333333333333333333333333333333,2283886.83,4391271.26,193.811829268292682926829268292682926829,3504562.51
178417,2025-02-13 00:00:00.000,Multi-Asset,7866385.99,58.09013292682926829268292682926829268293,2284417.33,4472112.54,196.422268292682926829268292682926829268,3407374.51
178417,2025-02-14 00:00:00.000,Multi-Asset,7838944.87,58.0898221951219512195121951219512195122,2285304.71,4443813.15,195.558699186991869918699186991869918699,3407905.01
178417,2025-02-18 00:00:00.000,Multi-Asset,7839808.23,58.0885786991869918699186991869918699187,2289433.34,4440664.44,195.452626016260162601626016260162601626,3408792.39
178417,2025-02-19 00:00:00.000,Multi-Asset,7865292.83,58.08826772357723577235772357723577235772,2290171.68,4465439.84,195.98121951219512195121951219512195122,3412921.02
178417,2025-02-20 00:00:00.000,Multi-Asset,7850356.2,58.08795674796747967479674796747967479675,2289800.44,4450903.6,195.603487804878048780487804878048780488,3413288.12
178417,2025-02-21 00:00:00.000,Multi-Asset,7796009.37,58.08764569105691056910569105691056910569,2290869.19,4395517.17,193.799300813008130081300813008130081301,3413288.12
178417,2025-02-24 00:00:00.000,Multi-Asset,7830691.35,58.08671308943089430894308943089430894309,2290869.19,4430286.56,194.990357723577235772357723577235772358,3414356.87
178417,2025-02-25 00:00:00.000,Multi-Asset,7845070.7,58.08640235772357723577235772357723577236,2290869.19,4444695.05,196.101178861788617886178861788617886179,3414356.87
178417,2025-02-26 00:00:00.000,Multi-Asset,7821894.83,58.08609113821138211382113821138211382114,2290869.19,4421548.33,195.114406504065040650406504065040650407,3414356.87
178417,2025-02-27 00:00:00.000,Multi-Asset,7787244.47,58.08578056910569105691056910569105691057,2291994.19,4385802.1,194.387211382113821138211382113821138211,3414356.87
178417,2025-02-28 00:00:00.000,Multi-Asset,7877941.49,58.08485097560975609756097560975609756098,2297539.84,4471040.72,197.12013008130081300813008130081300813,3421027.52
178417,2025-03-03 00:00:00.000,Multi-Asset,7826937.05,58.08391593495934959349593495934959349593,2298926.82,4418736.84,195.937886178861788617886178861788617886,3421027.52
178417,2025-03-04 00:00:00.000,Multi-Asset,7749181.99,58.08360512195121951219512195121951219512,2301776.34,4338161.4,193.210463414634146341463414634146341463,3422414.5
178417,2025-03-05 00:00:00.000,Multi-Asset,7796002.06,58.08329471544715447154471544715447154472,2301776.34,4385010.59,194.850235772357723577235772357723577236,3425264.02
178417,2025-03-06 00:00:00.000,Multi-Asset,7744570.19,56.40613344262295081967213114754098360656,2405238.59,4286925.55,191.011688524590163934426229508196721311,3368267.09
178417,2025-03-07 00:00:00.000,Multi-Asset,7757025.73,56.27977139344262295081967213114754098361,2258900.09,4299410.19,190.866877049180327868852459016393442623,3466355.59
178417,2025-03-10 00:00:00.000,Multi-Asset,7650952.24,56.27883163934426229508196721311475409836,2259508.38,4192815.81,187.943016393442622950819672131147540984,3620643.13
